Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,suhu
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2019,42.22984939
PANDEGLANG,3601,BANTEN,105.7429494,-6.5902254,2020,32.4686004
LEBAK,3602,BANTEN,106.2128345,-6.642101,2020,31.89178773
TANGERANG,3603,BANTEN,106.5186268,-6.1742697,2020,38.26713842
SERANG,3604,BANTEN,106.1486454,-6.1430068,2020,34.86026684
KOTA TANGERANG,3671,BANTEN,106.651798,-6.1828687,2020,42.01783838
KOTA CILEGON,3672,BANTEN,106.0193786,-5.9981776,2020,38.49471002
KOTA SERANG,3673,BANTEN,106.1662923,-6.1234132,2020,37.07808395
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2020,41.72243546
PANDEGLANG,3601,BANTEN,105.7429494,-6.5902254,2021,32.10442402
LEBAK,3602,BANTEN,106.2128345,-6.642101,2021,31.7294783
TANGERANG,3603,BANTEN,106.5186268,-6.1742697,2021,37.95435576
SERANG,3604,BANTEN,106.1486454,-6.1430068,2021,34.58400049
KOTA TANGERANG,3671,BANTEN,106.651798,-6.1828687,2021,41.33634454
KOTA CILEGON,3672,BANTEN,106.0193786,-5.9981776,2021,38.06491382
KOTA SERANG,3673,BANTEN,106.1662923,-6.1234132,2021,36.86070831
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2021,40.79315048
PANDEGLANG,3601,BANTEN,105.7429494,-6.5902254,2022,31.73724816
LEBAK,3602,BANTEN,106.2128345,-6.642101,2022,31.46222228
TANGERANG,3603,BANTEN,106.5186268,-6.1742697,2022,37.81556332
SERANG,3604,BANTEN,106.1486454,-6.1430068,2022,34.68394113
KOTA TANGERANG,3671,BANTEN,106.651798,-6.1828687,2022,40.35988004
KOTA CILEGON,3672,BANTEN,106.0193786,-5.9981776,2022,37.27588546
KOTA SERANG,3673,BANTEN,106.1662923,-6.1234132,2022,36.91144053
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2022,41.34396885
PANDEGLANG,3601,BANTEN,105.7429494,-6.5902254,2023,32.85754334
LEBAK,3602,BANTEN,106.2128345,-6.642101,2023,32.53341847
TANGERANG,3603,BANTEN,106.5186268,-6.1742697,2023,39.3738807
SERANG,3604,BANTEN,106.1486454,-6.1430068,2023,35.73087283
KOTA TANGERANG,3671,BANTEN,106.651798,-6.1828687,2023,42.05368914
KOTA CILEGON,3672,BANTEN,106.0193786,-5.9981776,2023,38.72869708
KOTA SERANG,3673,BANTEN,106.1662923,-6.1234132,2023,38.33677118
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2023,41.91086177
PANDEGLANG,3601,BANTEN,105.7429494,-6.5902254,2024,33.66227611
LEBAK,3602,BANTEN,106.2128345,-6.642101,2024,32.53006641
TANGERANG,3603,BANTEN,106.5186268,-6.1742697,2024,39.06689245
SERANG,3604,BANTEN,106.1486454,-6.1430068,2024,35.95357939
KOTA TANGERANG,3671,BANTEN,106.651798,-6.1828687,2024,41.9610897
KOTA CILEGON,3672,BANTEN,106.0193786,-5.9981776,2024,38.75895979
KOTA SERANG,3673,BANTEN,106.1662923,-6.1234132,2024,38.09853409
KOTA TANGERANG SELATAN,3674,BANTEN,106.7074234,-6.3018127,2024,43.34042187
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2015,31.65228858
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2015,32.04449752
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2015,30.39292484
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2015,31.75402808
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2015,30.59767534
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2015,32.01146852
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2015,28.25384185
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2015,31.84268854
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2015,33.58206848
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2015,36.59638742
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2016,32.51513857
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2016,32.64873226
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2016,30.05983196
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2016,32.47920486
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2016,30.29833996
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2016,32.89693026
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2016,28.27262784
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2016,31.50853561
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2016,34.02022938
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2016,37.7735767
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2017,31.43057514
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2017,31.85005451
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2017,29.83839823
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2017,31.76122069
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2017,29.69375684
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2017,31.98412616
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2017,27.41122966
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2017,30.96898916
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2017,33.06464771
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2017,36.73023801
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2018,31.45331363
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2018,31.5642878
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2018,29.99234904
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2018,31.52209577
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2018,29.70206435
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2018,31.92730377
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2018,27.7483475
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2018,31.31592142
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2018,33.27033328
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2018,36.32607603
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2019,31.11849757
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2019,31.40285356
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2019,30.43570752
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2019,31.31647399
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2019,29.80639797
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2019,31.57638582
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2019,28.16550762
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2019,31.61020614
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2019,33.11381033
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2019,36.60775925
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2020,32.04805968
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2020,32.09177527
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2020,30.21283677
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2020,32.32215109
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2020,30.22573284
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2020,32.52772813
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2020,28.32262572
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2020,31.53311337
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2020,34.13367892
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2020,37.28224778
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2021,31.22945308
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2021,31.41911398
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2021,29.62095733
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2021,31.45461386
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2021,29.70444509
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2021,31.58395401
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2021,27.04960742
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2021,30.55679816
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2021,32.86244092
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2021,37.06238739
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2022,31.95834688
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2022,32.47167074
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2022,30.00677891
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2022,32.20120825
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2022,29.80630839
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2022,32.57936243
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2022,28.12305399
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2022,30.90317799
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2022,33.49615054
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2022,37.72096171
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2023,30.98413038
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2023,30.97990497
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2023,30.31003585
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2023,31.22957699
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2023,29.10034436
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2023,31.46866374
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2023,28.01216442
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2023,31.09348158
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2023,33.19287752
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2023,36.65917437
SELUMA,1705,BENGKULU,102.6578196,-4.0523124,2024,33.17976352
BENGKULU SELATAN,1701,BENGKULU,103.0237295,-4.3486629,2024,33.77277128
REJANG LEBONG,1702,BENGKULU,102.6988938,-3.43079,2024,29.88117991
BENGKULU UTARA,1703,BENGKULU,102.0052302,-3.3320255,2024,33.56609048
KAUR,1704,BENGKULU,103.4075042,-4.6071968,2024,31.69941129
MUKOMUKO,1706,BENGKULU,101.485596,-2.7013946,2024,33.59542465
LEBONG,1707,BENGKULU,102.2491447,-3.0903463,2024,28.41144303
KEPAHIANG,1708,BENGKULU,102.6416885,-3.6282308,2024,31.37206289
BENGKULU TENGAH,1709,BENGKULU,102.4116695,-3.6875474,2024,35.05972856
KOTA BENGKULU,1771,BENGKULU,102.3126912,-3.8276981,2024,39.69759023
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2015,33.80945885
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2015,36.59870844
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2015,37.42609736
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2015,36.13443376
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2015,42.88639495
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2016,33.25127053
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2016,35.99560529
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2016,34.1580398
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2016,34.92343018
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2016,42.31834283
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2017,32.88562492
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2017,35.86466727
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2017,35.53444034
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2017,34.98288246
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2017,41.42714843
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2018,34.01992816
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2018,36.69117262
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2018,37.20191169
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2018,35.71271621
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2018,42.71933764
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2019,34.04362804
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2019,37.16717841
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2019,38.31881829
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2019,36.32374426
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2019,43.15797463
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2020,33.77005779
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2020,36.64623671
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2020,35.97040623
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2020,35.98007921
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2020,42.6113691
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2021,33.12394928
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2021,36.03151016
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2021,34.75687431
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2021,34.97717318
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2021,41.31520013
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2022,32.20070952
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2022,34.94385336
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2022,32.94497049
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2022,34.29577126
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2022,40.43354689
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2023,33.76187878
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2023,37.10568063
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2023,36.94428973
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2023,36.46262554
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2023,42.83716528
KULON PROGO,3401,DAERAH ISTIMEWA YOGYAKARTA,110.1670787,-7.8184811,2024,34.11987688
BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,110.3543974,-7.901871,2024,37.10849331
GUNUNGKIDUL,3403,DAERAH ISTIMEWA YOGYAKARTA,110.6125422,-7.9943608,2024,34.52425045
SLEMAN,3404,DAERAH ISTIMEWA YOGYAKARTA,110.3834374,-7.7158167,2024,36.08323011
KOTA YOGYAKARTA,3471,DAERAH ISTIMEWA YOGYAKARTA,110.3744162,-7.8033484,2024,42.44260307
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2015,29.88791761
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2015,41.57297097
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2015,42.50299889
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2015,42.56419537
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2015,42.49936199
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2015,40.78494917
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2016,31.32955557
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2016,40.66073159
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2016,40.81667475
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2016,42.00808871
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2016,42.7087034
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2016,41.65393871
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2017,30.5462025
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2017,40.81273416
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2017,41.69932382
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2017,42.58410068
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2017,42.65793377
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2017,41.12084471
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2018,30.09043194
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2018,40.6236169
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2018,41.75921774
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2018,41.65191619
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2018,41.87380544
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2018,40.9430777
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2019,30.28811451
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2019,41.22119358
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2019,42.26526878
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2019,42.52719235
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2019,42.67409881
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2019,41.49740752
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2020,32.41530295
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2020,41.55390102
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2020,42.86296422
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2020,42.96025387
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2020,42.74256236
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2020,41.74883756
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2021,30.64458489
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2021,40.37681526
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2021,41.46382352
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2021,42.26346599
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2021,42.37601568
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2021,41.32004185
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2022,30.34781561
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2022,40.30700252
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2022,40.71544259
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2022,41.30594941
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2022,41.60770657
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2022,40.58876233
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2023,30.08827593
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2023,41.06532393
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2023,42.12294366
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2023,42.08372011
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2023,42.4347623
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2023,41.33707618
KEPULAUAN SERIBU,3101,DKI JAKARTA,106.5793528,-5.7001554,2024,31.69472092
JAKARTA SELATAN,3174,DKI JAKARTA,106.8099974,-6.2725491,2024,39.7503227
JAKARTA TIMUR,3175,DKI JAKARTA,106.9002686,-6.2553731,2024,40.67242594
JAKARTA PUSAT,3171,DKI JAKARTA,106.8350761,-6.1812306,2024,42.850331
JAKARTA BARAT,3173,DKI JAKARTA,106.7483266,-6.1654695,2024,43.99204144
JAKARTA UTARA,3172,DKI JAKARTA,106.8694624,-6.1291845,2024,42.75768473
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2015,34.67934182
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2015,35.1143197
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2015,31.46126066
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2015,31.24522126
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2015,33.08958794
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2015,37.95624158
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2016,34.92777241
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2016,35.47886333
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2016,31.40101624
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2016,31.28103943
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2016,31.92870767
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2016,38.5192178
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2017,33.17551803
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2017,33.31967005
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2017,30.76718736
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2017,30.56395754
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2017,30.85922561
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2017,37.30708375
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2018,33.9324521
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2018,34.23220721
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2018,31.25128456
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2018,30.59607041
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2018,32.25779032
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2018,37.61717452
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2019,34.96672041
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2019,35.64554172
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2019,31.53862359
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2019,31.10194082
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2019,32.71950701
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2019,38.8745457
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2020,34.01371696
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2020,34.08679833
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2020,30.84708773
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2020,30.7067851
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2020,31.39510847
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2020,37.42121535
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2021,33.43175939
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2021,33.68027541
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2021,30.58166245
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2021,30.68037005
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2021,31.41506045
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2021,37.33069494
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2022,33.11581835
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2022,32.96791744
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2022,30.32449191
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2022,29.85970133
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2022,30.70190153
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2022,36.75676272
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2023,34.40653735
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2023,35.33756283
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2023,31.68207698
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2023,31.14753674
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2023,33.1249051
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2023,38.12404471
BOALEMO,7502,GORONTALO,122.3258325,0.6557316,2024,35.43898013
GORONTALO,7501,GORONTALO,122.7100879,0.693815,2024,34.82347869
PAHUWATO,7504,GORONTALO,121.7111104,0.6880109,2024,32.11905179
BONE BOLANGO,7503,GORONTALO,123.2908745,0.5331609,2024,31.40648988
GORONTALO UTARA,7505,GORONTALO,122.6614365,0.8859218,2024,30.89516716
KOTA GORONTALO,7571,GORONTALO,123.0568963,0.5397621,2024,37.80557595
KERINCI,1501,JAMBI,101.4694237,-2.0369073,2015,27.37844807
MERANGIN,1502,JAMBI,102.064419,-2.1962011,2015,30.86141953
SAROLANGUN,1503,JAMBI,102.6645665,-2.3091128,2015,32.86871032
BATANGHARI,1504,JAMBI,103.0960688,-1.7497406,2015,33.70794765
