Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,ndvi
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2020,0.629417683
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2020,0.512250358
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2020,0.34210154
CILACAP,3301,JAWA TENGAH,108.8904127,-7.4909628,2021,0.624939751
BANYUMAS,3302,JAWA TENGAH,109.1755799,-7.4551452,2021,0.644467391
PURBALINGGA,3303,JAWA TENGAH,109.4073183,-7.3229164,2021,0.642484221
BANJARNEGARA,3304,JAWA TENGAH,109.6574192,-7.3518819,2021,0.685471301
KEBUMEN,3305,JAWA TENGAH,109.6174095,-7.6552665,2021,0.662784704
PURWOREJO,3306,JAWA TENGAH,109.9657193,-7.6994682,2021,0.693062073
WONOSOBO,3307,JAWA TENGAH,109.9072231,-7.4155351,2021,0.68280155
MAGELANG,3308,JAWA TENGAH,110.246742,-7.5015748,2021,0.671563709
BOYOLALI,3309,JAWA TENGAH,110.6506569,-7.4185617,2021,0.630989968
KLATEN,3310,JAWA TENGAH,110.6198466,-7.6861685,2021,0.626935845
SUKOHARJO,3311,JAWA TENGAH,110.834924,-7.6804342,2021,0.573534258
WONOGIRI,3312,JAWA TENGAH,111.0008083,-7.9197184,2021,0.66931609
KARANGANYAR,3313,JAWA TENGAH,111.0192655,-7.6144577,2021,0.631061501
SRAGEN,3314,JAWA TENGAH,110.9774344,-7.3871309,2021,0.619794759
GROBOGAN,3315,JAWA TENGAH,110.9271012,-7.1168798,2021,0.595421104
BLORA,3316,JAWA TENGAH,111.3876363,-7.0759623,2021,0.643001578
REMBANG,3317,JAWA TENGAH,111.4612992,-6.7754897,2021,0.592852807
PATI,3318,JAWA TENGAH,111.0414136,-6.7434238,2021,0.563209464
KUDUS,3319,JAWA TENGAH,110.869722,-6.7890677,2021,0.552697676
JEPARA,3320,JAWA TENGAH,110.7676746,-6.5486616,2021,0.577824737
DEMAK,3321,JAWA TENGAH,110.6320152,-6.9111169,2021,0.460761947
SEMARANG,3322,JAWA TENGAH,110.4752654,-7.2720311,2021,0.64045402
TEMANGGUNG,3323,JAWA TENGAH,110.1356323,-7.2578588,2021,0.652413396
KENDAL,3324,JAWA TENGAH,110.1560308,-7.037781,2021,0.619376968
BATANG,3325,JAWA TENGAH,109.8614698,-7.0212995,2021,0.638091677
PEKALONGAN,3326,JAWA TENGAH,109.6204182,-7.0567759,2021,0.617642304
PEMALANG,3327,JAWA TENGAH,109.3949789,-7.0365408,2021,0.595506854
TEGAL,3328,JAWA TENGAH,109.1583967,-7.0310928,2021,0.571471746
BREBES,3329,JAWA TENGAH,108.9275167,-7.0593248,2021,0.570824691
KOTA TEGAL,3376,JAWA TENGAH,109.1157704,-6.8688227,2021,0.314301063
KOTA MAGELANG,3371,JAWA TENGAH,110.2201323,-7.4771427,2021,0.533557553
KOTA SURAKARTA,3372,JAWA TENGAH,110.8233898,-7.5580819,2021,0.356182843
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2021,0.566616633
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2021,0.500748262
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2021,0.331435955
CILACAP,3301,JAWA TENGAH,108.8904127,-7.4909628,2022,0.599758573
BANYUMAS,3302,JAWA TENGAH,109.1755799,-7.4551452,2022,0.627932277
PURBALINGGA,3303,JAWA TENGAH,109.4073183,-7.3229164,2022,0.637855095
BANJARNEGARA,3304,JAWA TENGAH,109.6574192,-7.3518819,2022,0.663227169
KEBUMEN,3305,JAWA TENGAH,109.6174095,-7.6552665,2022,0.652520506
PURWOREJO,3306,JAWA TENGAH,109.9657193,-7.6994682,2022,0.679185558
WONOSOBO,3307,JAWA TENGAH,109.9072231,-7.4155351,2022,0.662915191
MAGELANG,3308,JAWA TENGAH,110.246742,-7.5015748,2022,0.665947567
BOYOLALI,3309,JAWA TENGAH,110.6506569,-7.4185617,2022,0.661445698
KLATEN,3310,JAWA TENGAH,110.6198466,-7.6861685,2022,0.615476309
SUKOHARJO,3311,JAWA TENGAH,110.834924,-7.6804342,2022,0.575147104
WONOGIRI,3312,JAWA TENGAH,111.0008083,-7.9197184,2022,0.676828713
KARANGANYAR,3313,JAWA TENGAH,111.0192655,-7.6144577,2022,0.641137403
SRAGEN,3314,JAWA TENGAH,110.9774344,-7.3871309,2022,0.632815472
GROBOGAN,3315,JAWA TENGAH,110.9271012,-7.1168798,2022,0.628105711
BLORA,3316,JAWA TENGAH,111.3876363,-7.0759623,2022,0.671667096
REMBANG,3317,JAWA TENGAH,111.4612992,-6.7754897,2022,0.621461418
PATI,3318,JAWA TENGAH,111.0414136,-6.7434238,2022,0.588559335
KUDUS,3319,JAWA TENGAH,110.869722,-6.7890677,2022,0.579414223
JEPARA,3320,JAWA TENGAH,110.7676746,-6.5486616,2022,0.613619702
DEMAK,3321,JAWA TENGAH,110.6320152,-6.9111169,2022,0.480484933
SEMARANG,3322,JAWA TENGAH,110.4752654,-7.2720311,2022,0.656255693
TEMANGGUNG,3323,JAWA TENGAH,110.1356323,-7.2578588,2022,0.667194322
KENDAL,3324,JAWA TENGAH,110.1560308,-7.037781,2022,0.622877945
BATANG,3325,JAWA TENGAH,109.8614698,-7.0212995,2022,0.64804172
PEKALONGAN,3326,JAWA TENGAH,109.6204182,-7.0567759,2022,0.640026159
PEMALANG,3327,JAWA TENGAH,109.3949789,-7.0365408,2022,0.618924849
TEGAL,3328,JAWA TENGAH,109.1583967,-7.0310928,2022,0.599884042
BREBES,3329,JAWA TENGAH,108.9275167,-7.0593248,2022,0.590882331
KOTA TEGAL,3376,JAWA TENGAH,109.1157704,-6.8688227,2022,0.33908495
KOTA MAGELANG,3371,JAWA TENGAH,110.2201323,-7.4771427,2022,0.522590098
KOTA SURAKARTA,3372,JAWA TENGAH,110.8233898,-7.5580819,2022,0.366900823
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2022,0.595917843
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2022,0.49770341
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2022,0.334709555
CILACAP,3301,JAWA TENGAH,108.8904127,-7.4909628,2023,0.632395602
BANYUMAS,3302,JAWA TENGAH,109.1755799,-7.4551452,2023,0.6598099
PURBALINGGA,3303,JAWA TENGAH,109.4073183,-7.3229164,2023,0.683250522
BANJARNEGARA,3304,JAWA TENGAH,109.6574192,-7.3518819,2023,0.707204579
KEBUMEN,3305,JAWA TENGAH,109.6174095,-7.6552665,2023,0.659035808
PURWOREJO,3306,JAWA TENGAH,109.9657193,-7.6994682,2023,0.682288448
WONOSOBO,3307,JAWA TENGAH,109.9072231,-7.4155351,2023,0.700813681
MAGELANG,3308,JAWA TENGAH,110.246742,-7.5015748,2023,0.672963835
BOYOLALI,3309,JAWA TENGAH,110.6506569,-7.4185617,2023,0.596143668
KLATEN,3310,JAWA TENGAH,110.6198466,-7.6861685,2023,0.58853612
SUKOHARJO,3311,JAWA TENGAH,110.834924,-7.6804342,2023,0.537703247
WONOGIRI,3312,JAWA TENGAH,111.0008083,-7.9197184,2023,0.617939288
KARANGANYAR,3313,JAWA TENGAH,111.0192655,-7.6144577,2023,0.627412066
SRAGEN,3314,JAWA TENGAH,110.9774344,-7.3871309,2023,0.573924442
GROBOGAN,3315,JAWA TENGAH,110.9271012,-7.1168798,2023,0.556804856
BLORA,3316,JAWA TENGAH,111.3876363,-7.0759623,2023,0.59916402
REMBANG,3317,JAWA TENGAH,111.4612992,-6.7754897,2023,0.564163567
PATI,3318,JAWA TENGAH,111.0414136,-6.7434238,2023,0.533711243
KUDUS,3319,JAWA TENGAH,110.869722,-6.7890677,2023,0.541967525
JEPARA,3320,JAWA TENGAH,110.7676746,-6.5486616,2023,0.591715191
DEMAK,3321,JAWA TENGAH,110.6320152,-6.9111169,2023,0.439940296
SEMARANG,3322,JAWA TENGAH,110.4752654,-7.2720311,2023,0.648656705
TEMANGGUNG,3323,JAWA TENGAH,110.1356323,-7.2578588,2023,0.654123648
KENDAL,3324,JAWA TENGAH,110.1560308,-7.037781,2023,0.590608573
BATANG,3325,JAWA TENGAH,109.8614698,-7.0212995,2023,0.645794405
PEKALONGAN,3326,JAWA TENGAH,109.6204182,-7.0567759,2023,0.655352744
PEMALANG,3327,JAWA TENGAH,109.3949789,-7.0365408,2023,0.594592416
TEGAL,3328,JAWA TENGAH,109.1583967,-7.0310928,2023,0.567329836
BREBES,3329,JAWA TENGAH,108.9275167,-7.0593248,2023,0.569670392
KOTA TEGAL,3376,JAWA TENGAH,109.1157704,-6.8688227,2023,0.331551669
KOTA MAGELANG,3371,JAWA TENGAH,110.2201323,-7.4771427,2023,0.504043873
KOTA SURAKARTA,3372,JAWA TENGAH,110.8233898,-7.5580819,2023,0.331475428
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2023,0.594052769
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2023,0.476469099
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2023,0.33055595
CILACAP,3301,JAWA TENGAH,108.8904127,-7.4909628,2024,0.647449191
BANYUMAS,3302,JAWA TENGAH,109.1755799,-7.4551452,2024,0.667865569
PURBALINGGA,3303,JAWA TENGAH,109.4073183,-7.3229164,2024,0.684666785
BANJARNEGARA,3304,JAWA TENGAH,109.6574192,-7.3518819,2024,0.705918132
KEBUMEN,3305,JAWA TENGAH,109.6174095,-7.6552665,2024,0.666556274
PURWOREJO,3306,JAWA TENGAH,109.9657193,-7.6994682,2024,0.702100199
WONOSOBO,3307,JAWA TENGAH,109.9072231,-7.4155351,2024,0.71874489
MAGELANG,3308,JAWA TENGAH,110.246742,-7.5015748,2024,0.709431247
BOYOLALI,3309,JAWA TENGAH,110.6506569,-7.4185617,2024,0.6563923
KLATEN,3310,JAWA TENGAH,110.6198466,-7.6861685,2024,0.617316917
SUKOHARJO,3311,JAWA TENGAH,110.834924,-7.6804342,2024,0.558125847
WONOGIRI,3312,JAWA TENGAH,111.0008083,-7.9197184,2024,0.653386648
KARANGANYAR,3313,JAWA TENGAH,111.0192655,-7.6144577,2024,0.645334522
SRAGEN,3314,JAWA TENGAH,110.9774344,-7.3871309,2024,0.619156201
GROBOGAN,3315,JAWA TENGAH,110.9271012,-7.1168798,2024,0.592988586
BLORA,3316,JAWA TENGAH,111.3876363,-7.0759623,2024,0.621452614
REMBANG,3317,JAWA TENGAH,111.4612992,-6.7754897,2024,0.56579354
PATI,3318,JAWA TENGAH,111.0414136,-6.7434238,2024,0.555995846
KUDUS,3319,JAWA TENGAH,110.869722,-6.7890677,2024,0.562162822
JEPARA,3320,JAWA TENGAH,110.7676746,-6.5486616,2024,0.590245292
DEMAK,3321,JAWA TENGAH,110.6320152,-6.9111169,2024,0.465845016
SEMARANG,3322,JAWA TENGAH,110.4752654,-7.2720311,2024,0.68648684
TEMANGGUNG,3323,JAWA TENGAH,110.1356323,-7.2578588,2024,0.690728026
KENDAL,3324,JAWA TENGAH,110.1560308,-7.037781,2024,0.630052751
BATANG,3325,JAWA TENGAH,109.8614698,-7.0212995,2024,0.672315296
PEKALONGAN,3326,JAWA TENGAH,109.6204182,-7.0567759,2024,0.678125951
PEMALANG,3327,JAWA TENGAH,109.3949789,-7.0365408,2024,0.620913669
TEGAL,3328,JAWA TENGAH,109.1583967,-7.0310928,2024,0.597692325
BREBES,3329,JAWA TENGAH,108.9275167,-7.0593248,2024,0.591043589
KOTA TEGAL,3376,JAWA TENGAH,109.1157704,-6.8688227,2024,0.317156527
KOTA MAGELANG,3371,JAWA TENGAH,110.2201323,-7.4771427,2024,0.530486631
KOTA SURAKARTA,3372,JAWA TENGAH,110.8233898,-7.5580819,2024,0.344611659
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2024,0.63119796
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2024,0.504640261
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2024,0.34900273
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2015,0.686826956
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2015,0.650241095
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2015,0.700198114
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2015,0.646093625
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2015,0.667694062
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2015,0.662408738
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2015,0.687485111
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2015,0.691199264
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2015,0.706329232
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2015,0.695418777
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2015,0.673262747
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2015,0.638526313
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2015,0.630054023
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2015,0.608542399
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2015,0.456833643
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2015,0.594476698
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2015,0.615073448
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2015,0.630703158
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2015,0.64388818
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2015,0.628049537
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2015,0.632854842
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2015,0.578346801
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2015,0.535978501
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2015,0.51831648
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2015,0.474246679
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2015,0.589666984
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2015,0.527611357
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2015,0.508917137
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2015,0.552821573
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2015,0.571242817
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2015,0.470348733
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2015,0.577509703
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2015,0.481487043
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2015,0.539902118
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2015,0.469757872
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2015,0.493764777
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2015,0.302793647
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2015,0.656759691
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2016,0.70717639
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2016,0.680620043
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2016,0.710496713
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2016,0.700102486
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2016,0.712617872
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2016,0.696697101
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2016,0.717055974
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2016,0.726716857
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2016,0.731649243
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2016,0.724728892
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2016,0.71318337
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2016,0.690155921
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2016,0.66759965
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2016,0.644448862
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2016,0.476427542
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2016,0.633686366
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2016,0.651940919
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2016,0.679835591
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2016,0.692823895
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2016,0.66464488
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2016,0.684475011
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2016,0.648249414
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2016,0.608534437
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2016,0.576933323
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2016,0.517534342
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2016,0.637818998
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2016,0.600722857
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2016,0.591351931
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2016,0.61639753
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2016,0.606378238
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2016,0.490683257
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2016,0.598361503
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2016,0.526068777
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2016,0.545871671
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2016,0.477722265
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2016,0.520485767
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2016,0.317260476
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2016,0.625365751
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2017,0.700269552
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2017,0.662476784
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2017,0.694506289
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2017,0.671423447
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2017,0.690307981
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2017,0.664305799
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2017,0.702490327
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2017,0.715039333
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2017,0.708153581
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2017,0.688048676
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2017,0.683992631
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2017,0.646575918
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2017,0.641954293
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2017,0.615567291
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2017,0.451457385
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2017,0.604120514
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2017,0.636493561
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2017,0.638672774
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2017,0.660068281
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2017,0.635101312
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2017,0.640249664
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2017,0.622179694
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2017,0.577408687
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2017,0.5645083
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2017,0.499765184
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2017,0.637038888
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2017,0.58508748
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2017,0.557748332
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2017,0.588191632
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2017,0.572846057
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2017,0.484948236
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2017,0.577659471
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2017,0.502721827
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2017,0.529826622
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2017,0.458682018
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2017,0.49081115
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2017,0.311858904
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2017,0.613974531
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2018,0.658997592
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2018,0.622067196
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2018,0.680458813
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2018,0.640804207
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2018,0.66628897
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2018,0.640764361
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2018,0.676496137
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2018,0.694141249
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2018,0.698829414
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2018,0.677289813
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2018,0.657276917
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2018,0.610907614
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2018,0.616484697
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2018,0.591100091
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2018,0.434804934
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2018,0.581067643
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2018,0.607051667
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2018,0.601689025
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2018,0.61635173
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2018,0.587387472
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2018,0.607073296
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2018,0.559551098
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2018,0.515784639
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2018,0.498083498
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2018,0.458245129
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2018,0.574978852
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2018,0.506709583
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2018,0.495919663
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2018,0.537359369
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2018,0.540731882
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2018,0.458200425
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2018,0.558825272
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2018,0.469383556
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2018,0.517621834
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2018,0.436318332
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2018,0.458296992
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2018,0.296373442
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2018,0.616161295
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2019,0.675454049
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2019,0.632558098
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2019,0.708741138
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2019,0.643730554
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2019,0.661727464
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2019,0.649400003
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2019,0.694298561
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2019,0.723134424
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2019,0.718760336
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2019,0.703073633
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2019,0.682279829
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2019,0.63167588
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2019,0.631049421
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2019,0.601625102
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2019,0.436402439
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2019,0.590244429
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2019,0.609565245
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2019,0.611834181
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2019,0.627802964
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2019,0.605191135
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2019,0.610780125
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2019,0.56266643
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2019,0.534202393
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2019,0.500350514
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2019,0.454090887
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2019,0.570148502
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2019,0.528653439
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2019,0.519307035
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2019,0.565864282
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2019,0.542133773
